Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
48	0	-69.1682	-83.49206	14.32386	25.59754	1.215739	0.0440866	0.138003	0.0238124	0.111029	0.211282	0.261656	0.535395	0.0174648	0.06546953	0.01765645	0.0498385	0.226879	0.194194	0.0334015	0.0121128	0.00889743	0.0128375	0.0107597	0.124491	0.0334894	0.0124875	0.0173919	0.0463965	0.0601249	0.156698	0.02373402	25.59754	0.177893	0.533213	1.02823	2.26067	0.0989994	0.474786	0.00271665	0.117029	0.25886	0.0476101	0.04139047	0.5734175
49	0	-74.76641	-93.31494	18.54853	76.22572	0.9225632	0.138215	0.00686787	0.164003	0.000574595	0.012593	0.237228	0.0160215	0.251772	0.09719852	-0.001786203	0.230015	0.133517	0.0483222	0.0850371	0.0804009	0.125478	0.0291597	0.0167169	0.116079	0.0507206	0.00615328	0.0149424	0.00948812	0.0157012	0.0382685	0.02823048	76.22572	0.121256	0.452171	0.985882	2.44069	0.0403657	0.360821	0.0148583	0.121747	0.41969	0.0425186	0.02644428	1.067546
50	0	-57.62202	-88.8395	31.21748	59.79857	0.4629687	0.00118951	0.0133004	0.000470313	0.0746614	0.0289987	0.0255126	0.0527298	0.0169383	0.0177327	0.02749183	0.239111	0.0214165	0.00320468	0.0914589	0.163821	0.0493942	0.0122403	0.0734181	0.0234956	0.0199951	0.0335463	0.0215053	0.0319869	0.122373	0.0930336	0.02517114	59.79857	0.0267471	0.227055	0.791334	2.95486	0.04442	0.57754	0.0259969	0.109708	0.200731	0.0416041	0.05266297	0.4779666
51	0	-63.12081	-86.62796	23.50716	41.81584	2.560608	0.0165592	0.0660449	0.0342789	0.0425873	0.0837328	0.0444913	0.0143535	0.136214	0.07946598	0.004991668	0.00883449	0.0184564	0.0990196	0.107414	0.145354	0.0588932	0.0533706	0.012289	0.0247316	0.212772	0.0367396	0.173743	0.015746	0.0152746	0.0173626	0.06316321	41.81584	0.352128	0.703878	1.07928	1.86471	0.0461583	0.411334	0.016212	0.154069	0.277112	0.0951143	0.06815488	0.9267599
52	0	-50.98917	-84.59277	33.6036	211.3152	2.28694	0.00272758	0.000590431	0.00191665	0.00348478	0.0102287	0.0395117	0.00383217	0.000549926	0.005780831	-0.003336154	0.330648	0.00287487	0.0206275	0.0157414	0.00546063	0.112439	0.00250864	0.00170162	0.125721	0.0437717	0.0963864	0.0519226	0.00366556	0.12075	0.0657806	0.004802502	211.3152	0.325279	0.682426	1.07575	1.91654	0.0207661	0.425866	0.0435359	0.152737	0.304262	0.0528332	0.001466348	3.275145
53	0	-61.39264	-79.91087	18.51824	33.52053	2.02669	0.0216042	0.150272	0.0336307	0.0156409	0.0981886	0.180868	0.475547	0.0493715	0.1794773	0.02761657	0.11945	0.137728	0.0459964	0.0124735	0.0638228	0.153986	0.0952546	0.00916537	0.0301989	0.0656741	0.00211594	0.0216878	0.127261	0.0992014	0.0159842	0.01906046	33.52053	0.29644	0.657822	1.07064	1.97509	0.0377962	0.466823	0.00426928	0.0824097	0.332747	0.075955	0.04667703	0.4083477
54	0	-57.43496	-81.66828	24.23332	130.4393	0.7977937	0.0192025	0.145108	0.0384104	0.0775144	0.0156181	0.0427824	0.0137737	0.0530138	0.045248	-0.002486242	0.0972116	0.145564	0.0353473	0.0366548	0.0533564	0.0695698	0.0192243	0.0168994	0.0556324	0.0394844	0.0120113	0.0272239	0.0193965	0.334121	0.0383033	0.01532698	130.4393	0.0950892	0.406244	0.956342	2.54232	0.0601034	0.532164	0.0147853	0.0894003	0.268704	0.0348425	0.01284074	1.193621
55	0	-64.33683	-80.7053	16.36847	18.84679	4.163927	0.0430167	0.0692125	0.0539416	0.130687	0.147078	0.0542722	0.122062	0.279301	0.0509304	0.01240883	0.166108	0.0227101	0.0336568	0.086146	0.0382271	0.0848256	0.023908	0.000186049	0.0490422	0.132827	0.0171357	0.0556963	0.00968108	0.242673	0.0371772	0.05020156	18.84679	0.463147	0.780694	1.08434	1.67182	0.0350599	0.402236	0.0177437	0.092121	0.39417	0.0586695	0.06261039	0.8018087
56	0	-54.67825	-83.20554	28.52729	21.77273	0.9190725	0.0376129	0.0214972	0.000180598	0.156132	0.0549232	0.0963231	0.00130778	0.00756111	0.03734315	-0.01670682	0.105988	0.174056	0.00230536	0.00355385	0.0624949	0.0787881	0.0357417	0.0534181	0.0168872	0.180802	0.0204562	0.02482	0.00744175	0.19505	0.0381965	0.08520754	21.77273	0.120537	0.450999	0.98518	2.44328	0.0459841	0.399029	0.00363009	0.101058	0.371801	0.0784972	0.06850072	1.243893
57	0	-57.39134	-82.4304	25.03906	86.9392	1.586248	0.0255559	0.11123	0.0166726	0.00310091	0.0321523	0.00805705	0.0163669	0.119834	0.07076807	0.002091168	0.100452	0.0731874	0.0248152	0.268359	0.00387675	0.0153319	0.0410162	0.0144187	0.0372403	0.0065572	0.108998	0.0313974	0.008445	0.259379	0.00652534	0.01902957	86.9392	0.238344	0.60231	1.05511	2.10424	0.0420321	0.519122	0.0314067	0.0769965	0.253822	0.0766208	0.02112074	0.9009899
58	0	-61.84891	-88.35151	26.5026	354.1419	4.018936	0.00235153	0.0190755	0.00613427	0.0476609	0.0105583	0.00226126	0.0355566	0.019521	0.01355917	-0.0009572176	0.0798399	0.015137	0.292996	0.0406207	0.00720984	0.0629381	0.12128	0.0182364	0.073581	0.0363703	0.0168309	0.0237793	0.150988	0.00291445	0.0572785	0.01645818	354.1419	0.455399	0.775861	1.0844	1.68434	0.0455402	0.296098	0.0126161	0.110792	0.382431	0.152522	0.01550096	1.061752
59	0	-61.47256	-81.40544	19.93288	325.9737	2.120244	0.00835833	0.030583	0.0644596	0.0596864	0.0332597	0.0744428	0.125345	0.0478556	0.05426923	0.006737375	0.0638071	0.00263193	0.0454123	0.0367223	0.0291034	0.0146116	0.0300266	0.00633943	0.195551	0.112742	0.0715686	0.0261152	0.0064795	0.35016	0.00872948	0.006233055	325.9737	0.307218	0.66722	1.07273	1.95284	0.0585705	0.407071	0.000609162	0.0422594	0.443795	0.0476956	0.01297043	0.4805589
60	0	-60.95852	-82.53411	21.57559	28.45724	3.413956	0.0233854	0.137068	0.110991	0.14711	0.0570689	0.0129706	0.198629	0.045002	0.07503669	0.06172476	0.0646214	0.0342598	0.0436166	0.0322091	0.0578802	0.0734735	0.040167	0.0154224	0.124592	0.0961484	0.239624	0.0167061	0.05481	0.0383725	0.0680962	0.007830309	28.45724	0.418951	0.752146	1.08392	1.74499	0.0241793	0.367707	0.00384766	0.137268	0.444107	0.0228913	0.06955506	0.1125771
61	0	-57.7516	-79.2611	21.50949	56.74768	1.005151	0.0547097	0.0226959	0.0122066	0.048484	0.0110057	0.293488	0.166905	0.0937269	0.06117962	0.00699244	0.0416188	0.0132266	0.0553726	0.0265395	0.00973894	0.00441499	0.0113122	0.00738033	0.104333	0.0250789	0.00779603	0.320435	0.0103573	0.28197	0.0804257	0.02493027	56.74768	0.13798	0.478295	1.00085	2.38288	0.0332625	0.405248	0.00671456	0.158464	0.327661	0.0686505	0.03192271	0.7809572
62	0	-63.80779	-92.32969	28.5219	78.52703	2.651631	0.00553843	0.0240454	0.0243604	0.0650844	0.0305651	0.0606762	0.000786456	0.0286234	0.02920589	0.01696237	0.0754223	0.0300022	0.0880553	0.0541377	0.0826659	0.00567463	0.122354	0.00802955	0.0995426	0.0104847	0.062432	0.0794538	0.0735655	0.163605	0.0445749	0.0203149	78.52703	0.360377	0.710213	1.08016	1.84925	0.0138785	0.302037	0.0195213	0.0304777	0.46828	0.165805	0.03727726	0.5449675
63	0	-72.01176	-84.41528	12.40352	17.2435	4.430559	0.0449478	0.121594	0.305851	0.220812	0.159403	0.288435	0.741385	0.121529	0.2586496	0.05891671	0.0358337	0.0271735	0.0500551	0.208068	0.14369	0.0294398	0.00402185	0.00516889	0.104316	0.106623	0.0177585	0.0283135	0.000298868	0.178783	0.0604565	0.01145492	17.2435	0.476557	0.788895	1.08412	1.65043	0.0222959	0.450545	0.0329439	0.266367	0.206369	0.0214795	0.07037162	0.1627775
64	0	-57.8206	-84.01206	26.19145	18.06741	6.348437	0.000684418	0.0346184	0.0292322	0.074353	0.0202777	0.0036063	0.109797	0.0259271	0.05115183	0.09239867	0.141523	0.0917681	0.0204377	0.0728719	0.0169479	0.0450194	0.0419939	0.136468	0.0475393	0.0263999	0.0308237	0.0505196	0.019108	0.230936	0.0276439	0.0004139457	18.06741	0.54998	0.830464	1.08047	1.53909	0.0365929	0.316152	0.00728639	0.105939	0.456052	0.077978	0.09281262	0.004460015
65	0	-64.67383	-82.55419	17.88037	27.75502	2.430014	0.0464218	0.0882437	0.025789	0.41551	0.139192	0.232011	0.226374	0.0991956	0.132407	0.06850366	0.0119156	0.0667656	0.312072	0.0119204	0.056667	0.0315968	0.032893	0.0134465	0.0968758	0.10178	0.0278552	0.0735163	0.0263011	0.123748	0.0126463	0.004611076	27.75502	0.339719	0.694127	1.07779	1.88837	0.0194207	0.449879	0.0137395	0.165666	0.295696	0.0555981	0.07311473	0.06306631
66	0	-52.42999	-84.57003	32.14004	37.30213	1.532536	0.0141663	0.0185189	0.0058078	0.0425136	0.0228416	0.0201015	0.0345455	0.024929	0.02948829	-0.01026797	0.135783	0.198543	0.099767	0.100359	0.0891793	0.061067	0.0208093	0.0283147	0.00800588	0.0603452	0.036224	0.054987	0.00130678	0.0795039	0.0258053	0.0336919	37.30213	0.230305	0.593884	1.05228	2.12353	0.0215504	0.549187	0.00447879	0.0804066	0.304816	0.0395615	0.02342392	1.438354
67	0	-73.90219	-83.67094	9.768746	2.792249	1.479396	0.0263418	0.0318903	0.638452	0.406287	1.02583	1.37126	0.675792	0.0541274	0.4080667	0.05140795	0.177455	0.0435409	0.040611	0.170686	0.00267774	0.00463628	0.0278055	0.0190626	0.137461	0.0209039	0.0947315	0.122343	0.0238449	0.0743275	0.0399137	0.02901429	2.792249	0.222122	0.585091	1.04919	2.1436	0.0119814	0.45984	0.00283205	0.104359	0.3739	0.0470867	0.08042224	0.3607745
68	0	-50.98426	-83.82813	32.84387	48.41789	2.013841	0.00239009	0.00122689	0.00507136	0.0326173	0.0163987	0.0506463	0.00862395	0.0440621	0.0151965	0.03550686	0.152397	0.0141064	0.133315	0.0561407	0.0436848	0.055882	0.0208763	0.0447993	0.0328741	0.252149	0.0120376	0.0768049	0.00380506	0.0744753	0.0266528	0.004257518	48.41789	0.294921	0.656477	1.07033	1.97827	0.0161202	0.427468	0.00393225	0.210311	0.271227	0.0709413	0.03976438	0.1070686
69	0	-77.07506	-87.27897	10.20391	24.7293	1.562441	0.164593	0.254761	0.178462	0.00954092	0.0935198	1.27224	0.136755	0.260762	0.3082525	0.08488739	0.0694693	0.0761994	0.094166	0.0252345	0.0847347	0.0539703	0.0830424	0.0117014	0.0342015	0.180754	0.0472076	0.013624	0.054456	0.147736	0.0235027	0.06831336	24.7293	0.234809	0.59863	1.05389	2.11267	0.065188	0.328927	0.00914485	0.106391	0.297789	0.19256	0.1532008	0.4459075
70	0	-47.22525	-83.37838	36.15313	108.3722	2.645238	0.000935714	0.00447521	0.00723204	0.000610228	0.0233339	0.00207131	0.0157071	0.0284613	0.009805677	0.01187394	0.0511291	0.0676889	0.041645	0.0598563	0.130431	0.00280938	0.0339275	0.0438273	0.0294171	0.0540538	0.108386	0.125864	0.00708131	0.212464	0.0314182	0.01123539	108.3722	0.359808	0.709779	1.0801	1.85031	0.00544756	0.475738	0.00409937	0.150473	0.313266	0.0509764	0.02310933	0.4861844
71	0	-54.55882	-88.82174	34.26292	60.26073	1.766489	0.00859866	0.00750331	0.00134566	0.0215155	0.0303639	0.0119944	0.0371767	0.0209519	0.01333162	0.03544723	0.0767435	0.00610862	0.191617	0.184996	0.0595775	0.00503138	0.0391509	0.0380975	0.123204	0.0095201	0.0593665	0.0311162	0.00673898	0.0619151	0.106816	0.00752459	60.26073	0.263713	0.627639	1.06288	2.04577	0.104358	0.523587	0.00509387	0.113537	0.239151	0.014273	0.04297182	0.1751052
72	0	-57.93486	-83.57226	25.63741	82.29963	2.143194	0.020476	0.0162772	0.0220382	0.0179272	0.0341363	0.06206	0.190956	0.00321168	0.049473	0.0153883	0.0229191	0.0525309	0.106467	0.0119889	0.00348705	0.000143917	0.0589091	0.0360095	0.274481	0.0289665	0.129817	0.0146152	0.00391877	0.141801	0.113945	0.00960573	82.29963	0.309789	0.669425	1.07319	1.94759	0.073065	0.39568	0.00115688	0.205953	0.297412	0.0267335	0.02499403	0.384321
73	0	-51.0418	-82.37625	31.33445	269.8063	1.755755	0.00211976	0.00861285	0.00537674	0.00995893	0.0208073	0.020854	0.00289556	0.0661337	0.01777907	0.004218407	0.131256	0.248704	0.163751	0.0520053	0.0609941	0.00973174	0.000954495	0.00686005	0.0453448	0.0317751	0.041923	0.0220635	0.00538508	0.0863849	0.0928667	0.002071987	269.8063	0.262268	0.626245	1.06248	2.04901	0.0107765	0.366569	0.0234423	0.129409	0.427166	0.0426376	0.006290394	0.329389
74	0	-77.65157	-87.76582	10.11425	10.97196	1.085231	0.571514	0.051095	0.0781894	0.271359	0.116077	0.683485	0.437211	0.180413	0.2384118	-0.09566815	0.0471352	0.0142343	0.0131682	0.176336	0.279937	0.0189048	0.00964713	0.0297293	0.166822	0.014813	0.0242248	0.0489935	0.0144097	0.124343	0.017303	0.1415827	10.97196	0.153639	0.500952	1.0128	2.33261	0.0477783	0.454973	0.0188691	0.183741	0.266682	0.0279565	0.04591454	3.083613
75	0	-59.03877	-82.77476	23.73598	42.82443	1.147626	0.0198159	0.150716	0.119788	0.043497	0.0968046	0.114816	0.0399236	0.0445822	0.08924706	0.01026552	0.197995	0.0447902	0.0366445	0.0163207	0.0699112	0.0189725	0.00341594	0.0704701	0.00814508	0.0996861	0.0163965	0.17847	0.000125107	0.215126	0.0235316	0.008246247	42.82443	0.165434	0.517033	1.02072	2.29681	0.0402174	0.334061	0.0055367	0.172558	0.39443	0.0531969	0.01851177	0.4454597
76	0	-62.62522	-85.92141	23.29618	11.34691	1.928825	0.0603093	0.127046	0.028472	0.0496253	0.211043	0.225128	0.051222	0.0961297	0.1099763	0.07070475	0.109956	0.0920057	0.0312971	0.174175	0.0929714	0.0102863	0.00463195	0.0305185	0.0432142	0.0472371	0.00994026	0.172445	0.00139238	0.17206	0.00786893	0.02079055	11.34691	0.284628	0.647225	1.0681	2.00004	0.0516758	0.372452	0.0140903	0.199944	0.294258	0.0675805	0.0914953	0.2272308
77	0	-67.1677	-89.40648	22.23878	18.43125	1.812921	0.00115345	0.0023392	0.0181221	0.0309302	0.239599	0.267382	0.0745151	0.0834073	0.0756407	0.06005623	0.0870161	0.0289652	0.0561493	0.00848535	0.0915389	0.115697	0.0719745	0.135485	0.0464417	0.0128026	0.0619322	0.0423564	0.0475199	0.159512	0.0341246	0.06778524	18.43125	0.269872	0.633522	1.06452	2.03209	0.0704321	0.45556	0.0532742	0.0519215	0.242383	0.126429	0.1278415	0.5302289
78	0	-67.58941	-91.85077	24.26136	30.31633	1.565188	0.0410312	0.0390722	0.0170991	0.151654	0.00509354	0.113489	0.0820936	0.131786	0.0691641	0.01818885	0.107917	0.139394	0.0129805	0.104507	0.0546784	0.0317709	0.0457034	0.0471561	0.0137614	0.088781	0.163254	0.0410099	0.0395017	0.0238514	0.0857335	0.02546418	30.31633	0.235219	0.599059	1.05403	2.11169	0.0591085	0.403317	0.0383718	0.0904015	0.389232	0.0195694	0.04365303	0.5833314
79	0	-67.1772	-82.65673	15.47953	71.62574	3.521154	0.00243477	0.0212796	0.00280568	0.0471492	0.0860971	0.158598	0.033935	0.463103	0.214026	0.02506921	0.0991295	0.0495695	0.144212	0.0615781	0.0313545	0.0184979	0.0290345	0.0181536	0.0994733	0.0260751	0.0682034	0.0640559	0.0566083	0.156463	0.0775919	0.0006738014	71.62574	0.425952	0.756832	1.08411	1.73311	0.133855	0.392216	0.00291225	0.125433	0.296186	0.0493986	0.02574301	0.02617415
80	0	-57.5661	-81.81959	24.25349	113.2074	0.8473257	0.0224145	0.0346283	0.0393893	0.0220392	0.0401368	0.0781237	0.0589222	0.0860982	0.02735725	0.01566897	0.0216709	0.16459	0.0262947	0.0210749	0.224849	0.0256112	0.0182334	0.000645414	0.0417701	0.128302	0.0943602	0.044416	0.0355313	0.135488	0.0171618	0.01737279	113.2074	0.105582	0.425512	0.969252	2.49965	0.0216187	0.505851	0.00812209	0.131643	0.273294	0.059471	0.03304177	0.5257828
81	0	-51.52326	-80.79744	29.27417	93.78297	2.72379	0.00476422	0.028106	0.00808004	0.0251498	0.00452921	0.0718589	0.00194573	0.0247584	0.01910075	-0.001101304	0.13687	0.0244751	0.0499858	0.043803	0.0276244	0.0255343	0.0206903	0.00240583	0.129864	0.114825	0.109495	0.0411944	0.000496839	0.141594	0.131142	0.00489587	93.78297	0.366697	0.714989	1.08076	1.83755	0.0279116	0.321984	0.0138227	0.11149	0.465155	0.0596372	0.003794566	1.290232
82	0	-54.68161	-85.44068	30.75907	629.5901	1.183558	0.0114879	0.00156396	3.25266e-05	0.00139569	0.0136179	0.00958752	0.00219361	0.0242368	0.02015325	0.002092537	0.0886911	0.0292329	0.0979333	0.129862	0.020455	0.0288314	0.0199278	0.022433	0.0178727	0.0115824	0.0580493	0.0727921	0.00593858	0.330371	0.0660276	0.004615231	629.5901	0.172061	0.525737	1.02482	2.27739	0.0841089	0.376736	0.0135407	0.0735439	0.43024	0.0218307	0.006707767	0.6880427
83	0	-59.6242	-87.54241	27.91821	49.64772	4.495785	0.0128335	0.00404775	0.0157879	0.0298466	0.00271339	0.03493	0.0651293	0.0179205	0.04319126	0.02593335	0.0554858	0.00586051	0.000134341	0.232469	0.0171885	0.0836743	0.0114959	0.0771989	0.123833	0.0168548	0.144912	0.0928095	0.00487034	0.12387	0.00934291	0.00755502	49.64772	0.479685	0.790779	1.08405	1.64549	0.0246334	0.403443	0.0224663	0.0843168	0.421293	0.0438469	0.03348837	0.2256013
84	0	-69.21	-85.53727	16.32727	45.56598	1.433317	0.00529369	0.0793685	0.0153112	0.0843889	0.0543314	0.125137	0.0890561	0.288183	0.1466927	-0.01784073	0.0497714	0.260231	0.0495096	0.100995	0.145316	0.0220682	0.00531804	0.00259776	0.0513643	0.0257421	0.0351854	0.134224	0.0269005	0.0174896	0.0732869	0.1008902	45.56598	0.214835	0.577067	1.04625	2.16184	0.0261698	0.537804	0.0335327	0.130279	0.250002	0.022213	0.08304942	1.214821
85	0	-62.75147	-83.78806	21.03659	23.9685	1.533155	0.00907744	0.0431156	0.0120415	0.144048	0.362502	0.28209	0.036862	0.00985676	0.158212	0.04159504	0.0591214	0.0404088	0.0580678	0.00892888	0.0383283	0.00544244	0.0124941	0.00767871	0.195575	0.0255874	0.178406	0.13378	0.0463348	0.170365	0.0194808	0.01719315	23.9685	0.230399	0.593984	1.05231	2.12331	0.00767791	0.522695	0.00535862	0.111233	0.322025	0.0310108	0.0587882	0.2924593
86	0	-61.25383	-84.67435	23.42052	108.6423	3.425183	0.0205784	0.0930682	0.0329054	0.0363572	0.00921298	0.00946342	0.0995256	0.021856	0.02704916	0.02380975	0.125433	0.0215312	0.0139989	0.0876945	0.00614657	0.0960245	0.00348696	0.00923483	0.0155827	0.0651938	0.180367	0.00832891	0.0316327	0.212797	0.122547	0.003861665	108.6423	0.419696	0.752648	1.08394	1.74372	0.0140539	0.399596	0.0379622	0.105994	0.403397	0.0389971	0.02767141	0.1395543
87	0	-59.98796	-82.64954	22.66158	135.4088	2.686315	0.0749279	0.0531971	0.000787704	0.0139765	0.0622925	0.0110866	0.105592	0.0150639	0.04146237	-0.008624461	0.147326	0.0286164	0.087878	0.0965898	0.00583777	0.167374	0.0170557	0.00223387	0.0311384	0.0303305	0.00692292	0.122299	0.0440249	0.127965	0.0844078	0.01947631	135.4088	0.363438	0.712535	1.08046	1.84357	0.0791029	0.424069	0.00367606	0.119565	0.290076	0.083512	0.01085185	1.794746
88	0	-56.89647	-85.91888	29.0224	27.61029	3.635022	0.012831	0.00328419	0.0705488	0.0150236	0.0313183	0.0322906	0.0308495	0.0828178	0.0334023	0.04796434	0.0504243	0.0554356	0.133625	0.0684025	0.0568705	0.0353929	0.03712	0.0461487	0.06791	0.021665	0.00554052	0.208304	0.0521895	0.0855042	0.0754665	0.009119852	27.61029	0.433115	0.76156	1.08425	1.72107	0.0218425	0.360099	0.00283694	0.123858	0.424163	0.0672007	0.05708419	0.1597614
89	0	-58.04441	-86.25531	28.2109	620.3233	0.4822348	4.22411e-05	0.00901596	0.0218759	0.0224081	0.00345607	0.00573921	0.00603593	0.0617092	0.02088772	-0.002441751	0.109464	0.133001	0.00394202	0.0106489	0.0162165	0.0939505	0.031533	0.0631637	0.162983	0.0571477	0.0554943	0.0520303	0.0260575	0.162496	0.0218722	0.005021984	620.3233	0.0301442	0.24016	0.806899	2.9228	0.0202087	0.454916	0.00123883	0.149499	0.307963	0.066174	0.002580233	1.94633
90	0	-64.15893	-77.9811	13.82217	44.41652	2.342796	0.0917305	0.26178	0.121814	0.0700392	0.0169401	0.850465	0.0121509	0.227245	0.2137633	0.03858198	0.103211	0.0145574	0.0213796	0.0679718	0.13344	0.0211444	0.00324786	0.000499643	0.193938	0.0410562	0.0193639	0.166799	0.001758	0.15875	0.052883	0.0001102077	44.41652	0.331027	0.68713	1.0766	1.90524	0.0187237	0.47287	0.00435216	0.137982	0.30404	0.062032	0.03869219	0.002848319
91	0	-68.93793	-86.87272	17.9348	67.80566	2.908102	0.141547	0.00843627	0.0549043	0.00886642	0.121203	0.126641	0.152351	0.131768	0.09484441	0.004131359	0.0113838	0.0407947	0.0282573	0.0192527	0.155787	0.0150098	0.000695836	0.00616296	0.123645	0.00305071	0.245157	0.00762197	0.0168455	0.137873	0.188463	0.04874302	67.80566	0.382025	0.726309	1.08202	1.80964	0.0817437	0.32598	0.00619914	0.118738	0.405873	0.0614659	0.05287438	0.9218646
92	0	-57.21122	-81.43048	24.21926	49.88496	2.497958	0.0104131	0.0202765	0.115082	0.0499125	0.0768003	0.0238944	0.00857139	0.0898605	0.02593446	0.04454339	0.106499	0.0013852	0.00110234	0.0126515	0.130358	0.10191	0.0316802	0.0253638	0.176653	0.0360004	0.0709427	0.0655723	0.00563711	0.232376	0.00186922	0.004658138	49.88496	0.346263	0.699303	1.0786	1.87583	0.0478877	0.459428	0.00738124	0.187404	0.258464	0.0394351	0.04920153	0.09467466
93	0	-59.58576	-78.20181	18.61605	117.7641	2.161965	0.000913048	0.0441986	0.0315516	0.177107	0.0406673	0.0906138	0.0750246	0.0459049	0.06700099	0.01039891	0.1934	0.0543172	0.0113081	0.0977265	0.0276114	0.0058454	0.0789623	0.0171885	0.0207629	0.0485877	0.0604691	0.00593158	0.00232085	0.361993	0.0135754	0.1021948	117.7641	0.311871	0.671201	1.07356	1.94337	0.0633511	0.388674	0.00440295	0.0964905	0.406254	0.0408275	0.1125937	0.9076422
94	0	-62.06148	-84.30277	22.2413	65.09138	0.6676777	0.0201045	0.147998	0.0952415	0.128496	0.0622021	0.150524	0.100102	0.0190843	0.09443801	0.01839586	0.0665482	0.0918753	0.0731438	0.0209078	0.00576142	0.0363466	0.01263	0.0493473	0.306272	0.0442958	0.0291544	0.0469749	0.00238986	0.159689	0.0546643	0.003109876	65.09138	0.0673021	0.347872	0.912275	2.67255	0.0215663	0.520503	0.00156681	0.0915496	0.324247	0.0405676	0.02150573	0.1446068
95	0	-59.38526	-80.91704	21.53178	52.26758	1.502967	0.0235141	0.251851	0.00973549	0.0798764	0.046614	0.201895	0.0313389	0.0312974	0.06815051	0.03447028	0.0908166	0.0354061	0.141556	0.0476105	0.00960711	0.0303658	0.0163012	0.0277626	0.00814324	0.150927	0.0901807	0.128454	0.00592081	0.198485	0.0184633	0.03689105	52.26758	0.225781	0.58905	1.0506	2.13457	0.0269556	0.444054	0.00886064	0.16967	0.29497	0.0554886	0.07136134	0.5169613
96	0	-70.3563	-82.4512	12.0949	22.93187	2.105545	0.0611493	0.00336333	0.122973	0.410519	0.342745	0.394417	0.152356	0.0648431	0.2059493	0.02080153	0.374296	0.0425839	0.159846	0.0754441	0.0320244	0.0488579	0.030657	0.0262821	0.00960694	0.0712282	0.019649	0.0223206	0.0036969	0.0521908	0.0313159	0.1885498	22.93187	0.305556	0.665787	1.07242	1.95624	0.0366079	0.518608	0.0159223	0.133601	0.246546	0.0487144	0.2093513	0.9006382
97	0	-47.49613	-79.83607	32.33994	351.1399	3.613526	0.000457906	0.00170857	0.000987664	0.0125483	0.00310893	7.33622e-05	0.0421364	0.00202269	0.01381265	3.036535e-05	0.171267	0.0458988	0.0530355	0.00528866	0.00480694	0.0554204	0.0507406	0.00175339	0.176075	0.0302129	0.0262283	0.0203322	0.0696339	0.145825	0.143481	0.004155745	351.1399	0.431783	0.760686	1.08423	1.7233	0.020379	0.370805	0.0225373	0.142632	0.375505	0.0681413	0.00418611	0.9927462
98	0	-63.718	-85.03036	21.31236	25.42452	1.162079	0.0221558	0.140553	0.00289786	0.00811309	0.0299152	0.0553725	0.536245	0.0360864	0.1170732	0.01786015	0.0686518	0.0227867	0.0121173	0.0477268	0.00253014	0.123036	0.0131105	0.0752439	0.0369104	0.0245558	0.0262503	0.0132974	0.00376332	0.455699	0.0743201	0.03901085	25.42452	0.168114	0.52058	1.02241	2.2889	0.0555651	0.390956	0.00568148	0.0952422	0.396521	0.0560345	0.056871	0.6859533
99	0	-65.13635	-88.93281	23.79646	27.46965	1.125159	0.0236248	0.0811102	0.074535	0.0695628	0.0695358	0.108367	0.0455453	0.0332256	0.06002087	0.09183146	0.113407	0.120043	0.00456447	0.0117827	0.00393016	0.0942535	0.0992248	0.0491627	0.0814184	0.0348212	0.104937	0.125516	0.0390952	0.103239	0.0146039	0.03846738	27.46965	0.161228	0.511389	1.018	2.30939	0.0663039	0.469261	0.00585404	0.168001	0.226626	0.0639536	0.1302988	0.2952242
100	0	-66.09674	-84.54854	18.4518	14.45677	1.781617	0.00299365	0.00120097	0.212225	0.563531	0.0730337	0.097155	0.337098	0.00521707	0.250987	0.0615273	0.189427	0.102007	0.00234891	0.0770545	0.0188619	0.101927	0.0219408	0.0240237	0.214594	0.00918731	0.0339201	0.0401919	0.00818743	0.0484289	0.107899	0.005029407	14.45677	0.265736	0.629582	1.06342	2.04126	0.0639193	0.478109	0.00540277	0.116901	0.310684	0.0249836	0.0665567	0.07556575
101	0	-67.88332	-89.76317	21.87986	36.23804	1.280588	0.0331845	0.157534	0.105218	0.0972121	0.0398569	0.12573	0.136494	0.00993154	0.08666087	0.004968713	0.0298637	0.0696209	0.0290029	0.0196901	0.00067943	0.111273	0.142865	0.00682796	0.0519827	0.152227	0.0536484	0.166112	0.032726	0.0789407	0.0545396	0.04780741	36.23804	0.189354	0.547434	1.03444	2.22877	0.00967593	0.434129	0.0122042	0.0412515	0.392904	0.109836	0.05277613	0.905853
