Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
47	0	-218.8459	-241.1427	22.29679	49.80192	1.255666	0.0244078	0.102762	0.0333269	0.0127083	0.258215	0.013208	0.0313801	0.0750915	0.00323797	0.010124	0.0277097	0.0317294	0.0482631	0.0984296	0.05326411	0.04099709	0.00179206	0.129266	0.024984	0.0218827	0.0571164	0.013281	0.0245523	0.0543415	0.0368989	0.16563	0.0146556	0.140992	0.0419534	0.265674	0.00698117	0.0179454	49.80192	0.184996	0.542097	1.03215	2.24076	0.17145	0.133217	0.202614	0.0697548	0.201235	0.221729	0.05894249	0.3044562
48	0	-242.5879	-235.8009	-6.786937	13.51191	0.3749805	0.109992	0.0141713	0.814835	0.150871	0.135922	2.92535	0.649852	0.0263496	0.192412	0.59655	0.183453	0.319525	0.076289	0.22148	0.598647	0.05246227	0.0190506	0.041042	0.0288126	0.085951	0.148342	0.0149483	0.0144215	0.0664704	0.0872135	0.207038	0.0893531	0.0364783	0.0292141	0.0743871	0.0572774	0.003534799	13.51191	0.0132766	0.162834	0.702722	3.12117	0.149296	0.18381	0.237013	0.0492731	0.257161	0.123448	0.05599707	0.06312473
49	0	-221.9719	-236.9853	15.01339	12.27362	3.481928	0.0624007	0.0199383	0.073267	0.0542702	0.109531	0.0313637	0.118856	0.21126	0.0414814	0.190676	0.209438	0.115798	0.0013184	0.130137	0.06380595	0.1827628	0.0542795	0.00281716	0.114478	0.0572506	0.145794	0.00307291	0.11035	0.0742242	0.0559068	0.0304719	0.00970329	0.0259766	0.0265332	0.153288	0.135854	0.009870296	12.27362	0.42342	0.755144	1.08404	1.73739	0.155968	0.189161	0.276132	0.0613155	0.196066	0.121358	0.1926331	0.05123885
50	0	-211.8292	-240.4752	28.64602	41.17321	1.091941	0.0111153	0.0386252	0.0330285	0.0505849	0.0107929	0.0243528	0.048405	0.0550898	0.0462833	0.0152837	0.0068488	0.0878883	0.053583	0.00110144	0.02967925	0.03545681	0.0530012	0.0330541	0.0943183	0.100504	0.0330202	0.010151	0.0624088	0.0197986	0.0552667	0.134193	0.0236078	0.0179973	0.167199	0.024773	0.170708	0.008352683	41.17321	0.154925	0.502744	1.01371	2.32862	0.0979384	0.174402	0.278713	0.0388748	0.269396	0.140676	0.04380949	0.1906592
51	0	-201.8488	-234.3578	32.50897	41.36554	0.8034486	0.0521838	0.0221218	0.000508358	0.0123744	0.0316925	0.0320975	0.0421702	0.0321326	0.00632839	0.0255581	0.00989816	0.0182096	0.00805896	0.00901111	0.01785752	0.01910669	0.0865992	0.0628502	0.115926	0.0720705	0.104619	0.0086747	0.0205545	0.110412	0.00198021	0.0308402	0.00688307	0.0111208	0.00817381	0.224784	0.134513	0.01897534	41.36554	0.0962924	0.408519	0.957906	2.53728	0.146676	0.186115	0.187942	0.0962482	0.287805	0.0952133	0.03808203	0.4982754
52	0	-227.0762	-236.1969	9.120709	12.33171	0.8734036	0.219826	0.221184	0.0314751	0.0937152	0.22893	0.228953	0.33817	0.0554939	0.103568	0.270428	0.54284	0.351502	0.0101487	0.169134	0.2183573	0.1818795	0.0160296	0.117632	0.0898827	0.0224548	0.0749489	0.00211515	0.146363	0.035738	0.0658123	0.115377	0.00658508	0.00849623	0.0380526	0.0401559	0.220356	0.0009983499	12.33171	0.111056	0.43509	0.975389	2.47847	0.16485	0.218482	0.154462	0.0418083	0.29678	0.123617	0.1828779	0.005459107
53	0	-205.557	-237.2054	31.64836	68.39786	1.267021	0.0183917	0.0223101	0.00624548	0.0677881	0.0237224	0.0223407	0.00338323	0.00477452	0.0223889	0.035615	0.0191378	0.00225954	0.0251794	0.0164431	0.01715999	0.006876728	0.164372	0.0751097	0.00968805	0.0401354	0.0153743	0.0041992	0.1288	0.0529238	0.154903	0.0114861	0.00125705	0.00916117	0.0153171	0.255344	0.0619286	0.007269628	68.39786	0.186989	0.544548	1.03321	2.23526	0.123288	0.199432	0.203087	0.112437	0.200367	0.16139	0.01414636	0.513887
54	0	-214.1406	-234.3409	20.20038	34.90776	1.015024	0.0698263	0.0559374	0.00255714	0.109523	0.0446073	0.138778	0.210794	0.0184302	0.0345793	0.0368814	0.052846	0.0522249	0.0596587	0.0433709	0.06385855	0.03239643	0.10818	0.122234	0.185796	0.0153177	0.184491	0.00198617	0.0502869	0.0479982	0.052225	0.117018	0.00978423	0.000857358	0.0271939	0.0670131	0.0096181	0.006161884	34.90776	0.139942	0.481222	1.00245	2.37639	0.10676	0.226013	0.18603	0.0674806	0.309602	0.104114	0.03855831	0.1598069
55	0	-231.2384	-237.0152	5.776766	9.908034	5.134141	0.0149044	0.205389	0.105124	0.457241	0.145644	0.0526872	0.209756	0.210972	0.104689	0.304401	0.0559791	0.688037	0.273873	0.0447616	0.1585826	0.1114093	0.214555	0.00672895	0.0760056	0.0374182	0.25166	0.0540021	0.0878529	0.0623056	0.0993321	0.0112176	0.00101604	0.0161995	0.00417906	0.0582231	0.0193044	0.0246238	9.908034	0.507555	0.807105	1.08306	1.60228	0.145312	0.1387	0.33397	0.100131	0.199415	0.0824711	0.1360331	0.1810132
56	0	-213.1179	-229.9764	16.85852	5.35018	2.149964	0.095476	0.0221448	0.00328237	0.0893309	0.34225	0.207993	0.226283	0.208305	0.035567	0.252022	0.0158352	0.0620119	0.0862572	0.145467	0.1148251	0.1197973	0.0240292	0.0409685	0.133483	0.0649223	0.146915	0.00167658	0.00730486	0.129771	0.0980052	0.174261	0.00650745	0.00815019	0.000532305	0.0227058	0.140768	0.03865983	5.35018	0.310542	0.670068	1.07333	1.94606	0.152195	0.123453	0.323658	0.0723145	0.227448	0.100932	0.1584571	0.2439766
57	0	-221.1622	-231.1925	10.03035	14.07931	0.8145395	0.120309	0.15047	0.075633	0.0365239	0.00642157	0.02848	0.162878	0.064159	0.0178633	0.0332642	0.548825	0.0131139	0.142341	0.355055	0.07280269	0.01260182	0.095442	0.0328019	0.146799	0.0365819	0.0887428	0.0137746	0.015052	0.100107	0.0683384	0.10132	0.000123689	0.00312098	0.0133987	0.0166513	0.267746	0.06254184	14.07931	0.0986486	0.412923	0.960904	2.52753	0.10512	0.16787	0.228722	0.0617842	0.328272	0.108233	0.07514365	0.832297
58	0	-207.9459	-233.7113	25.76538	15.08048	2.180519	0.0348792	0.0654957	0.0178521	6.13085e-05	0.116483	0.0142435	0.117358	0.052144	0.106508	0.0942245	0.0234388	0.0349917	0.077597	0.0259706	0.066904	0.1382482	0.032149	0.0107464	0.0172317	0.0743987	0.109491	0.00548436	0.0111178	0.0998916	0.116114	0.0555294	0.00267048	0.0124927	0.14209	0.23074	0.0798521	0.004149279	15.08048	0.313911	0.672932	1.07391	1.93924	0.180262	0.139819	0.260024	0.0528014	0.292968	0.0741259	0.1423975	0.02913871
59	0	-223.4207	-235.7875	12.36681	13.72908	0.8213848	0.00918906	0.0264561	0.0526388	0.0351391	0.181279	0.143121	0.0444566	0.143095	0.0712657	0.00933777	0.13228	0.182939	0.0833317	0.420774	0.119388	-0.002105026	0.185707	0.0598621	0.0091	0.0352035	0.0203001	0.0369925	0.184931	0.0569945	0.229963	0.0444397	0.00326255	0.0402934	0.0105557	0.0121036	0.0702916	0.02415228	13.72908	0.1001	0.415603	0.962709	2.52159	0.140504	0.181126	0.262923	0.0748786	0.251554	0.0890152	0.02204725	1.095478
60	0	-200.9808	-240.4801	39.49925	103.0033	1.367133	0.0105148	0.00690764	0.000186978	0.00410451	0.00146718	0.0137121	0.0139582	0.00807399	0.000817356	0.0167116	0.00329717	0.000366001	0.0255024	0.0236935	0.00904481	0.004502175	0.00868119	0.101099	0.00566377	0.0442907	0.0500318	0.00436427	0.0820968	0.0958198	0.0451131	0.318789	0.0107509	0.0708802	0.0210345	0.0860906	0.0552939	0.01673617	103.0033	0.204048	0.564835	1.04156	2.18955	0.142056	0.182149	0.209274	0.0481123	0.241633	0.176775	0.02123835	0.7880167
61	0	-226.9289	-235.2552	8.326242	16.10951	1.056581	0.0128943	0.142344	0.210503	0.0552895	0.00537751	0.465891	0.47914	0.0348931	0.0885823	0.0591343	0.128075	0.217419	0.299739	0.224488	0.2338616	0.0648253	0.136463	0.0300077	0.0447445	0.0415047	0.0982137	0.0146947	0.0174001	0.0677416	0.0997925	0.10173	0.00193836	0.00721622	0.0374147	0.199978	0.10116	0.01615319	16.10951	0.148103	0.493122	1.00878	2.35	0.117033	0.0971816	0.21308	0.091304	0.344942	0.136458	0.08097849	0.1994751
62	0	-214.6821	-233.8867	19.20463	56.07753	4.077035	0.0575219	0.0107155	0.0184841	0.0724872	0.0360295	0.0531109	0.248561	0.040665	0.00342662	0.046865	0.0132508	0.107288	0.0162983	0.01552	0.05314449	0.01512887	0.0361291	0.04768	0.0992509	0.0251173	0.264394	0.00511542	0.0380051	0.0790529	0.0821893	0.147044	0.00716036	0.0199492	0.0416132	0.00355064	0.103749	0.03976056	56.07753	0.458545	0.777832	1.08438	1.67924	0.131185	0.188257	0.290135	0.0634582	0.209569	0.117396	0.05488943	0.7243755
63	0	-207.6392	-235.9087	28.2695	75.10113	0.6205382	0.00332984	0.0365798	0.0170041	0.0247949	0.0283424	0.0355876	0.022598	0.00281582	0.0339358	0.000962817	0.022611	0.00416531	0.0287117	0.0621313	0.01931748	0.01302588	0.115977	0.0241057	0.00646415	0.0256873	0.0649994	0.0145874	0.0241252	0.0194422	0.196094	0.240479	0.00976372	0.0849816	0.0330539	0.0121234	0.128116	0.01209448	75.10113	0.0573698	0.323497	0.891446	2.72769	0.11761	0.185993	0.244995	0.063251	0.303274	0.084877	0.02512036	0.4814612
64	0	-199.4538	-228.9055	29.45169	46.13186	1.049062	0.0439684	0.0149123	0.000225939	0.0259354	0.00611926	0.0388864	0.0133421	0.0459193	0.0351016	0.0527991	0.0537042	0.0118872	0.00937191	0.048627	0.02793425	0.0391573	0.0389583	0.0235057	0.12794	0.0405986	0.17874	0.0275103	0.00415412	0.117805	0.0708015	0.209869	0.0037363	0.0045792	0.00661209	0.0935417	0.0516486	0.001499936	46.13186	0.146638	0.491018	1.00768	2.35467	0.14012	0.185186	0.234445	0.0672654	0.272829	0.100155	0.04065724	0.03689221
65	0	-209.2546	-232.5482	23.29358	91.8087	0.5278018	0.0685029	0.0726185	0.0470722	0.0105594	0.0195482	0.0455821	0.0580297	0.0204005	0.0902395	0.00845392	0.00501016	0.0189958	0.0154161	0.0170965	0.05121845	0.003811605	0.0261234	0.0641983	0.0624977	0.0879494	0.0836778	0.0376002	0.0440589	0.0435969	0.151749	0.203953	0.00471339	0.00851828	0.00206359	0.0305001	0.1488	0.02997492	91.8087	0.0386492	0.269679	0.839489	2.85218	0.17348	0.162123	0.197785	0.0778774	0.249688	0.139047	0.03378652	0.8871856
66	0	-204.3047	-231.631	27.32632	32.9358	1.897297	0.013909	0.0429597	0.0292018	0.000109573	0.0269544	0.000105839	0.208163	0.0527292	0.0361815	0.00383807	0.00404318	0.0215319	0.0238541	0.0315586	0.03216738	0.05042291	0.180727	0.00601178	0.0655665	0.0229554	0.0217962	0.0415752	0.12516	0.0145113	0.292013	0.0163647	0.00326111	0.0192009	0.0191353	0.0793272	0.0923941	0.004462789	32.9358	0.280699	0.643628	1.06719	2.00848	0.130503	0.155965	0.292967	0.0680761	0.240496	0.111993	0.0548857	0.0813106
67	0	-239.1796	-249.5135	10.33395	179.3015	0.2692117	0.139894	0.0798966	0.0131267	0.0789901	0.062679	0.0141292	0.207685	0.0809739	0.0498119	0.0385595	0.00309242	0.0525037	0.0682436	0.00234957	0.03493153	0.007077272	0.0438956	0.044473	0.207704	0.00761189	0.0295836	0.0224858	0.153744	0.0952221	0.0622304	0.164247	0.0117593	0.0468586	0.0127041	0.0796126	0.0178673	0.003239175	179.3015	0.00313053	0.0808737	0.540289	3.37571	0.213539	0.228847	0.187718	0.026717	0.143464	0.199715	0.01031645	0.3139816
68	0	-204.7777	-234.0465	29.26874	18.32816	1.058406	0.00275356	0.0251738	0.0635684	0.0678602	0.046706	0.0464082	0.00800625	0.0613385	0.0285791	0.0124249	0.00679442	0.00845324	0.075681	0.00377523	0.01913916	0.007146129	0.0431937	0.0821684	0.024018	0.141971	0.0234527	0.0019348	0.135804	0.0860324	0.0770049	0.150766	0.00530988	0.0208473	0.0275151	0.0717262	0.108256	0.04721739	18.32816	0.148458	0.49363	1.00904	2.34887	0.126522	0.172828	0.305017	0.0692284	0.228714	0.0976902	0.05436352	0.8685492
69	0	-235.8272	-240.4004	4.57315	102.7325	0.1816704	0.0866508	0.00655785	0.186946	0.0515121	0.106464	0.107215	0.244635	0.0693817	0.190671	0.139012	0.319709	0.0204091	0.0650005	0.120901	0.1525335	0.004490673	0.0639721	0.033106	0.00144034	0.0164958	0.229537	0.0538604	0.249211	0.108955	0.0182431	0.112248	0.0180731	0.0129738	0.00122939	0.0219417	0.0587123	0.01649524	102.7325	0.000264623	0.0239152	0.334159	3.64166	0.144794	0.15145	0.232872	0.0938494	0.261942	0.115092	0.02098591	0.7860149
70	0	-214.1649	-235.2634	21.09857	60.58682	0.4783213	0.0303329	0.000584705	0.0306734	0.0723267	0.0149584	0.022407	0.0344797	0.0223859	0.00974386	0.0363327	0.151498	0.00448436	0.0565929	0.0533187	0.0431229	-0.006191248	0.11304	0.0133991	0.0131613	0.143611	0.156769	0.0190387	0.034764	0.0313769	0.0785766	0.0370223	0.00222967	0.00666367	0.0698386	0.119829	0.16068	0.02715464	60.58682	0.0294435	0.237528	0.80383	2.9292	0.193055	0.179041	0.278302	0.0419115	0.246994	0.0606958	0.02096339	1.295336
71	0	-209.4425	-229.7568	20.31428	16.94865	2.89708	0.0313167	0.0283546	0.0230669	0.161139	0.0974387	0.134529	0.0368385	0.00487673	0.223318	0.0633858	0.0611863	0.0577058	0.0153878	0.165375	0.06231349	0.05662083	0.0770446	0.0256505	0.102076	0.075674	0.16651	0.0100899	0.138984	0.0195871	0.073427	0.12755	0.00214635	0.0270565	0.0130544	0.110257	0.0308936	0.003557976	16.94865	0.38114	0.725666	1.08196	1.81124	0.141365	0.209985	0.222343	0.0501672	0.275731	0.100408	0.06017881	0.0591234
72	0	-229.9376	-239.1738	9.23614	44.71824	0.4378584	0.0224393	0.113433	0.0394782	0.0043417	0.394709	0.0899209	0.167165	0.00133648	0.0949559	0.0199013	0.188	0.0750603	0.0422816	0.406113	0.08971587	0.02321037	0.0308828	0.109213	0.0148343	0.0109484	0.0178831	0.0241067	0.066886	0.306295	0.0408156	0.0643761	0.00921704	0.0133938	0.0169764	0.0663379	0.207834	0.09824282	44.71824	0.0225333	0.209428	0.769201	2.99884	0.150595	0.196973	0.233947	0.0581426	0.243332	0.11701	0.1214532	0.8088945
73	0	-214.391	-235.3425	20.9515	26.18606	0.9351407	0.0964245	0.0117366	0.148107	0.0667464	0.0686743	0.0138163	0.016619	0.099504	0.0503456	0.0284528	0.109965	0.0507591	0.0583963	0.0845607	0.07916424	0.08432352	0.0237623	0.0336347	0.0756646	0.0376105	0.108366	0.0359987	0.116198	0.127848	0.138182	0.124955	0.00259616	0.00699112	0.0248055	0.0666378	0.0767503	0.01280214	26.18606	0.123838	0.456349	0.988363	2.43145	0.077936	0.184028	0.346675	0.0724176	0.199871	0.119073	0.09712566	0.1318101
74	0	-236.7598	-239.3785	2.618623	8.360107	1.433656	0.275915	0.210174	0.803625	0.0126026	0.525591	0.695608	0.270395	0.103374	0.136695	0.134431	0.256719	0.21409	0.247134	0.292929	0.394558	0.08203577	0.0524469	0.113372	0.0135797	0.100861	0.150374	0.00185238	0.0355026	0.0305669	0.356387	0.0130657	0.0115634	0.00698627	0.00716779	0.0104631	0.0958113	0.01107529	8.360107	0.214889	0.577128	1.04628	2.16171	0.110782	0.150039	0.266872	0.0681199	0.291903	0.112285	0.09311106	0.118947
75	0	-205.1243	-233.6646	28.54031	20.47776	3.583883	0.0657549	0.0176902	0.0382475	0.0112791	0.00579758	0.0116076	0.0742364	0.0497727	0.0151096	0.0321279	0.0435168	0.0452288	0.0149302	0.0405768	0.04616171	0.03277995	0.0638493	0.146556	0.231092	0.0143279	0.0104417	0.00110223	0.0383266	0.0333431	0.123519	0.00906776	0.00337496	0.0398067	0.00547029	0.247095	0.0326279	0.01608164	20.47776	0.429932	0.759467	1.0842	1.72641	0.140144	0.148519	0.256006	0.0853752	0.248835	0.121121	0.04886159	0.3291265
76	0	-206.6519	-232.687	26.03511	20.51242	1.024584	0.0347542	0.0374761	0.0413705	0.0199196	0.146017	0.0192487	0.116464	0.0798582	0.0911645	0.00578794	0.0274815	0.000316578	0.00467163	0.0475811	0.05977021	0.05269661	0.148306	0.0702529	0.0908011	0.0386089	0.0864432	0.00181743	0.000881301	0.0756264	0.208172	0.0928926	0.019793	0.000972349	0.0561592	0.0751607	0.0341129	0.02193578	20.51242	0.141833	0.484019	1.00396	2.37019	0.140409	0.21639	0.241458	0.0394598	0.252551	0.109733	0.07463238	0.2939177
77	0	-204.159	-232.272	28.11299	20.83034	0.816317	0.0114979	0.134262	0.0407624	0.0758192	0.00825148	0.161712	0.0385527	0.0106313	0.00752769	0.062443	0.00663642	0.0225215	0.0352383	0.0744385	0.0481303	0.074584	0.172534	0.0759924	0.0357272	0.0500129	0.182717	0.00419194	0.0107979	0.103748	0.0791761	0.1478	0.0095583	0.00928143	0.0171775	0.0632191	0.0380664	0.008389487	20.83034	0.0990258	0.413621	0.961376	2.52598	0.205977	0.149424	0.22851	0.0801957	0.213578	0.122315	0.08297348	0.1011105
78	0	-204.8267	-229.2547	24.42799	22.25521	1.30867	0.00998494	0.0261686	0.0774957	0.125635	0.0121438	0.220152	0.0351808	0.0253837	0.00629472	0.0407328	0.0151104	0.115824	0.00414887	0.00996377	0.0577477	0.1122801	0.00756161	0.045099	0.0328942	0.214658	0.0161323	0.0126516	0.0499933	0.0686954	0.0582342	0.136015	0.00685082	0.0042266	0.0336558	0.163138	0.150194	0.00142924	22.25521	0.194197	0.553268	1.03689	2.21565	0.148571	0.210317	0.213256	0.046059	0.26828	0.113517	0.1137094	0.01256923
79	0	-207.9696	-235.7745	27.80496	19.91903	1.066259	0.0729553	0.000193172	0.0749564	0.0039922	0.0438135	0.0333377	0.0359947	0.027074	0.0366732	0.0979583	0.0134248	0.0336201	0.0559871	0.071312	0.05638844	0.03719529	0.0676145	0.0688667	0.162676	0.000275491	0.124778	0.0371533	0.0988279	0.115993	0.195578	0.016804	0.00253442	0.0100648	0.0359657	0.0262943	0.0365733	0.001352485	19.91903	0.149982	0.4958	1.01017	2.34405	0.174209	0.169014	0.324674	0.0497366	0.194545	0.0878216	0.03854778	0.03508595
80	0	-224.2457	-231.7532	7.507559	18.73536	1.073349	0.702031	0.0241074	0.0438614	0.1917	0.131843	0.00450262	0.298882	0.105283	0.0112691	0.0757066	0.115994	0.197771	0.0567402	0.14695	0.1893418	0.06178636	0.0845789	0.0284135	0.117864	0.077901	0.226888	0.00539631	0.0180395	0.0298805	0.0919527	0.12379	0.000395375	0.0180746	0.0222982	0.0200644	0.134463	0.1089917	18.73536	0.151352	0.49774	1.01116	2.33974	0.209678	0.185941	0.158864	0.101389	0.260651	0.0834766	0.1707781	0.6382068
81	0	-217.1818	-229.4858	12.30396	16.64838	5.32116	0.0970475	0.180644	0.0858259	0.191061	0.0213102	0.0269979	0.0996725	0.0934365	0.0821109	0.160886	0.0575552	0.235484	0.022423	0.15724	0.126775	0.08281741	0.0597191	0.0226662	0.162742	0.00816017	0.12872	0.00177749	0.0105006	0.0441813	0.0128338	0.181303	0.00660024	0.0222945	0.00492271	0.14816	0.185419	0.02283231	16.64838	0.514893	0.81127	1.0827	1.59114	0.182262	0.190134	0.204978	0.0788694	0.250909	0.0928469	0.1056497	0.2161133
82	0	-207.5996	-242.4158	34.81618	61.33931	0.4235163	0.00188588	0.0572929	0.035727	0.00076264	0.0276695	0.00403281	0.0210668	0.0111785	0.0265226	0.00307402	0.00113953	0.0144146	0.0133948	0.0169083	0.01423505	0.03408636	0.0042985	0.136116	0.0340495	0.0892632	0.0240135	0.0166749	0.0136018	0.237403	0.0905393	0.112119	0.0309112	0.00443701	0.0361344	0.15071	0.0197282	0.003648611	61.33931	0.0202481	0.199094	0.755523	3.02513	0.125877	0.109227	0.255458	0.0970532	0.31019	0.102195	0.03773497	0.09669045
83	0	-235.1081	-248.3452	13.23711	8.041747	1.835483	0.0413035	0.0249158	0.0461238	0.391633	0.0379497	0.037077	0.181377	0.222311	0.293231	0.0473956	0.281805	0.00246497	0.149552	0.0998694	0.2467293	0.09063422	0.0482274	0.00172304	0.0297113	0.0491383	0.0764886	0.0483943	0.357269	0.176814	0.0502151	0.0582993	0.0257859	0.0347879	0.00801322	0.0244606	0.0106713	0.002228557	8.041747	0.272813	0.636296	1.06527	2.02562	0.154247	0.0845688	0.33015	0.0533883	0.262584	0.115061	0.09286277	0.02399839
84	0	-216.1104	-231.9422	15.83173	10.63859	0.6960582	0.0601973	0.0238272	0.146023	0.1953	0.15506	0.42219	0.134057	0.0738009	0.0489347	0.0851412	0.196482	0.053639	0.2197	0.0573503	0.151094	0.09154493	0.0301752	0.0349173	0.037849	0.163355	0.0105838	0.000952965	0.0490964	0.0820971	0.0203427	0.261206	0.0152559	0.00628056	0.0362598	0.0632156	0.188413	0.03362715	10.63859	0.0733465	0.361664	0.923399	2.64159	0.142671	0.204243	0.184957	0.0571553	0.325243	0.0857308	0.1251721	0.2686474
85	0	-217.9687	-231.4364	13.46775	14.26979	0.5952862	0.0616034	0.0607969	0.138119	0.130267	0.194296	0.0676457	0.0595801	0.0986856	0.0725946	0.104605	0.00732689	0.467825	0.106446	0.0953658	0.1611342	0.1147634	0.0335749	0.0418751	0.126335	0.103727	0.026649	0.00944592	0.0401669	0.0352745	0.132136	0.156654	0.0107538	0.00113199	0.0322383	0.225864	0.0241721	0.05791104	14.26979	0.0521373	0.309642	0.878895	2.75933	0.134641	0.185084	0.244067	0.0360487	0.277492	0.122667	0.1726744	0.335377
86	0	-201.2781	-229.2452	27.96713	58.5126	1.167684	0.0372395	0.0517375	0.0254042	0.0269063	0.0528779	0.0147865	0.0617602	0.020085	0.0312723	0.0196927	0.0222738	0.00354935	0.0348984	0.0411485	0.02992185	0.01375159	0.064557	0.0826487	0.135383	0.0172182	0.100132	0.00571627	0.0139568	0.00726341	0.0687422	0.251801	0.00526784	0.00613207	0.0244832	0.157075	0.0596233	0.0304585	58.5126	0.169148	0.521939	1.02305	2.28587	0.151026	0.230664	0.164924	0.067384	0.255515	0.130487	0.0442101	0.6889491
87	0	-221.5735	-236.1336	14.56004	21.55946	0.3711903	0.145537	0.04798	0.273455	0.234056	0.0166112	0.00425132	0.191554	0.00524784	0.0156423	0.0221282	0.0494539	0.0109409	0.0011366	0.21128	0.08411529	0.07261878	0.0659473	0.0182321	0.0490095	0.0948227	0.0526672	0.0062496	0.108333	0.0373636	0.00266287	0.291685	0.0210811	0.00995518	0.0415133	0.00928884	0.191188	0.05013625	21.55946	0.012787	0.15993	0.698123	3.12916	0.229825	0.177928	0.192209	0.0501936	0.217814	0.132031	0.122755	0.4084252
88	0	-202.4407	-233.9987	31.55801	66.28447	0.7619424	0.0313443	0.0234158	0.0313542	0.0258699	0.018184	0.0299244	0.0317652	0.0335718	0.0112533	0.00245367	0.0184427	0.0271763	0.036272	0.0167761	0.0198878	0.02237009	0.0291135	0.0398801	0.032209	0.00546562	0.125653	0.000939331	0.0101181	0.0521887	0.179626	0.0295478	0.00240302	0.0148529	0.230334	0.179207	0.0684622	0.01663381	66.28447	0.0874388	0.391348	0.945825	2.57539	0.137644	0.21662	0.229701	0.0585394	0.22895	0.128545	0.0390039	0.4264654
89	0	-239.7553	-239.6514	-0.1038726	5.826638	0.6281904	0.258491	0.214296	0.0598619	0.682639	0.248024	1.10898	0.501249	1.00875	0.176276	0.00405087	1.20726	0.242156	0.156355	0.356774	0.344332	0.1233955	0.145903	0.10081	0.103454	0.018089	0.0743476	0.0287209	0.00121183	0.151428	0.029516	0.148116	0.0600462	0.0164753	0.00309335	0.0661619	0.0526262	0.02197684	5.826638	0.0589695	0.327584	0.895046	2.7184	0.17191	0.162897	0.222637	0.0759638	0.254416	0.112175	0.1453723	0.1511762
90	0	-209.0734	-227.953	18.87961	18.39142	0.9733139	0.343803	0.0498591	0.0883375	0.0323508	0.100823	0.00695497	0.0708994	0.0548035	0.0927846	0.023963	0.0847914	0.0256245	0.0598033	0.066331	0.08854054	0.05091831	0.0885672	0.0177694	0.0971389	0.0646128	0.132039	0.00729235	0.0258809	0.0381876	0.200947	0.0608179	0.00510972	0.000114246	0.0329536	0.178872	0.0496975	0.04554795	18.39142	0.131599	0.468581	0.995434	2.40439	0.107144	0.159304	0.29167	0.0321227	0.294002	0.115757	0.09646626	0.4721646
91	0	-219.6321	-236.0662	16.43409	20.36591	2.880001	0.0897546	0.121025	0.227707	0.0773722	0.0678551	0.00972775	0.0961747	0.0434056	0.000491401	0.0220485	0.00201502	0.206105	0.0927713	0.0678946	0.1514612	0.09398594	0.0760908	0.00378362	0.0446317	0.0761977	0.0237494	0.0177931	0.214093	0.00477435	0.054822	0.189901	0.020362	0.00532396	0.170466	0.046861	0.0511504	0.008904024	20.36591	0.37976	0.72466	1.08186	1.81372	0.0994526	0.153477	0.303887	0.0288834	0.222024	0.192276	0.10289	0.08653929
