Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
40	0	-172.814	-224.6867	51.87269	286.4838	2.70272	0.000136307	0.000222527	0.0020886	0.00728753	0.000365828	4.17088e-05	0.00119519	0.00077562	0.00526108	0.00504651	0.00395687	0.00731758	0.00128294	0.00077637	0.002737289	0.002441672	0.0342927	0.116959	0.0645376	0.0868261	0.0133282	0.00257025	0.0350077	0.00332779	0.253547	0.137875	0.061612	0.0387803	0.0794567	0.0596411	0.0122383	0.003069981	286.4838	0.364871	0.713616	1.08059	1.84092	0.141613	0.151661	0.176445	0.0397361	0.382907	0.107638	0.005511653	0.5569983
41	0	-204.6433	-221.3791	16.73582	27.62867	4.559651	0.0945911	0.0844515	0.08665	0.0039153	0.0592909	0.018877	0.0006556	0.014041	0.10329	0.153173	0.00963246	0.0364788	0.19131	0.0401087	0.07951549	0.03212145	0.033874	0.0747912	0.138534	0.115021	0.0101569	0.00300715	0.0721438	0.00582262	0.225946	0.0214364	0.195874	0.000363058	0.0465032	0.0292549	0.0272725	0.00735137	27.62867	0.482692	0.792581	1.08397	1.64075	0.10186	0.183642	0.254365	0.0573233	0.236659	0.16615	0.03947282	0.1862388
42	0	-211.7468	-222.227	10.48016	14.11365	4.339555	0.0765314	0.284939	0.0514754	0.323087	0.119456	0.0072149	0.0948721	0.0961768	0.0639357	0.140729	0.0415669	0.0699163	0.0794969	0.494077	0.1283404	0.06448129	0.0148482	0.121921	0.0507083	0.111771	0.0035012	0.00465415	0.0118964	0.00553352	0.356563	0.0417104	0.117306	0.015875	0.0979895	0.0389009	0.00682168	0.01353378	14.11365	0.472096	0.786189	1.08421	1.6575	0.125709	0.253455	0.252791	0.053229	0.227191	0.0876253	0.07801507	0.1734765
43	0	-208.9753	-221.2731	12.29777	6.474629	2.103558	0.0143902	0.286002	0.00646411	0.289751	0.273966	0.0507977	0.223994	0.0388717	0.198265	0.471649	0.210571	0.0512799	0.0717438	0.237962	0.1599054	0.1061086	0.00718926	0.143125	0.0885632	0.076806	0.00905891	0.00156508	0.0584945	0.00770661	0.231668	0.144588	0.0922353	0.0270703	0.0731953	0.0220747	0.016659	0.00934913	6.474629	0.305331	0.665593	1.07238	1.9567	0.150404	0.116732	0.20025	0.0991629	0.329948	0.103503	0.1154577	0.08097448
44	0	-201.7657	-220.6602	18.89447	35.08649	3.381893	0.00411814	0.002135	0.12741	0.0752569	0.0196541	0.0181579	0.102245	0.0765023	0.0186556	0.0472623	0.00447467	0.00957073	0.143136	0.0597323	0.08910181	0.06626768	0.012183	0.21602	0.0620014	0.18658	0.00891891	0.000533265	0.0225996	0.0118589	0.259704	0.0181829	0.127989	0.00459872	0.0254846	0.0228485	0.020498	0.01679382	35.08649	0.416806	0.750697	1.08385	1.74865	0.167625	0.151099	0.271335	0.075049	0.286539	0.0483521	0.0830615	0.2021854
45	0	-201.6251	-218.8275	17.20245	7.882427	2.1837	0.0218823	0.402081	0.0409579	0.25747	0.0399214	0.0294082	0.019885	0.147472	0.277295	0.330656	0.104118	0.0124557	0.0206	0.0601765	0.08964408	0.2001951	8.69953e-06	0.127245	0.0670333	0.201802	0.0226676	0.0128028	0.0180692	0.00182792	0.298955	0.0285276	0.112608	0.0371482	0.047848	0.000617083	0.0228392	0.01145295	7.882427	0.314259	0.673227	1.07397	1.93854	0.157394	0.155672	0.152982	0.100452	0.313558	0.119943	0.211648	0.05411318
46	0	-210.2736	-221.056	10.78236	24.74515	2.646391	0.00525499	0.128177	0.084023	0.06613	0.0629834	0.0611879	0.29125	0.142602	0.0915958	0.204271	0.397721	0.0973257	0.0380769	0.0465887	0.1634334	0.03107388	0.00480942	0.311299	0.0138856	0.316763	0.0075003	0.00026922	0.0116591	0.000725946	0.184377	0.0144891	0.0139649	0.00129123	0.0693548	0.0308748	0.0187371	0.008411112	24.74515	0.359911	0.709858	1.08011	1.85012	0.148113	0.202706	0.152149	0.109866	0.250002	0.137164	0.03948499	0.2130205
47	0	-210.508	-219.037	8.529007	17.3603	5.223335	0.0243089	0.257899	0.00843232	0.488813	0.310983	0.0533033	0.198074	0.0623433	0.0693207	0.0630689	0.0598332	0.0535702	0.0421236	0.155763	0.133483	0.04979213	0.000754736	0.0477392	0.108629	0.133284	0.00207139	0.000428607	0.131417	0.000134454	0.321522	0.0244682	0.136773	0.0124087	0.0576255	0.0120068	0.0107367	0.03169628	17.3603	0.511097	0.809122	1.08289	1.59689	0.191715	0.103882	0.22574	0.0562437	0.321168	0.101252	0.0814884	0.3889667
48	0	-196.1979	-219.8195	23.62155	14.04296	2.396546	0.0149451	0.0477848	0.0362628	0.0243482	0.0265219	0.121627	0.0293162	0.0268224	0.00342242	0.204824	0.0887902	0.0428588	0.0460815	0.153585	0.05384698	0.03407797	0.00469978	0.0900543	0.00146178	0.18301	0.0329297	0.00504698	0.0281308	0.000298421	0.143779	0.160472	0.176965	0.00776409	0.153909	0.00210279	0.00937596	0.01891101	14.04296	0.336424	0.69149	1.07735	1.89473	0.167728	0.209373	0.20201	0.078612	0.2669	0.075377	0.05298898	0.3568857
49	0	-196.0218	-216.7659	20.74411	21.73671	4.675935	0.0916298	0.0755003	0.0115286	0.0920779	0.00241879	0.0752321	0.116808	0.00198739	0.0305441	0.0976513	0.13598	0.013508	0.0314943	0.0285558	0.04721138	0.04179497	0.0153026	0.0544795	0.0335599	0.150173	0.00264149	2.40734e-05	0.0503778	0.0136027	0.230862	0.202289	0.165357	0.00680274	0.0490811	0.00481018	0.0206366	0.01051546	21.73671	0.488035	0.795757	1.08382	1.63239	0.168694	0.12848	0.246424	0.0596202	0.290005	0.106777	0.05231043	0.2010203
50	0	-201.2503	-223.8107	22.56035	56.10697	2.845124	0.00767801	0.0241425	0.0956578	0.0807265	0.0745361	0.0323709	0.020298	0.0184433	0.000700486	0.0188971	0.0171076	0.0438812	0.102857	0.0632574	0.05784761	0.05972919	0.00932471	0.0215091	0.016551	0.225092	0.0663801	0.00056949	0.0339095	0.0142614	0.163075	0.0810052	0.0659229	0.00840862	0.248185	0.0426909	0.00311507	0.006147128	56.10697	0.376914	0.722576	1.08164	1.81887	0.0917497	0.176176	0.270114	0.0235728	0.360758	0.0776295	0.06587632	0.09331316
51	0	-197.5772	-220.6311	23.05386	32.28356	4.083901	0.0528074	0.0521972	0.00021681	0.0116943	0.000704095	0.0770641	0.0132977	0.100136	0.00351758	0.0149966	0.032352	0.00227569	0.0307555	0.106508	0.0566136	0.01011167	0.0157659	0.0346218	0.0238108	0.236768	0.0155911	0.00415374	0.0127805	0.00969344	0.193285	0.161048	0.137269	0.00293518	0.105575	0.0360742	0.0106291	0.06490002	32.28356	0.458913	0.778061	1.08438	1.67865	0.180992	0.203867	0.209949	0.0488217	0.222438	0.133932	0.07501169	0.8651987
52	0	-202.9056	-220.1625	17.25695	19.34641	1.98249	0.048284	0.0423224	0.0302608	0.0979857	0.102898	0.236083	0.0725451	0.104946	0.116394	0.02301	0.232675	0.00128391	0.074292	0.117551	0.08634865	0.05800568	0.00415728	0.00431348	0.0487314	0.144362	0.00659067	0.00133707	0.0253367	0.000469427	0.198586	0.23664	0.0859623	0.0064366	0.190776	0.0445148	0.00178651	0.009286265	19.34641	0.291176	0.653139	1.06955	1.98614	0.131955	0.256433	0.149943	0.0288163	0.282199	0.150653	0.06729195	0.1379997
53	0	-209.8698	-221.7825	11.91269	19.23061	2.530352	0.00633843	0.381412	0.0220848	0.286195	0.108305	0.0660648	0.14738	0.0127077	0.177486	0.0609407	0.151337	0.0222387	0.117989	0.100744	0.1273779	0.02073794	0.00326325	0.0358292	0.0673889	0.320883	0.0187806	0.0050237	0.0477337	0.0199003	0.190183	0.014375	0.149518	0.0399838	0.0352815	0.042639	0.00921793	0.03849409	19.23061	0.349315	0.701691	1.07896	1.87003	0.113776	0.190509	0.217628	0.0718272	0.296133	0.110128	0.05923202	0.6498864
54	0	-211.0655	-224.7024	13.63694	27.04265	1.156746	0.153397	0.0244637	0.0879123	0.0921126	0.0649154	0.0156897	0.259048	0.000877074	0.0108076	0.239765	0.228602	0.0955662	0.124028	0.0548726	0.09585526	-0.007091194	0.0111996	0.0740977	0.0503377	0.122766	0.00368358	0.0147841	0.0457161	0.00496293	0.263113	0.106436	0.039683	0.0164653	0.158606	0.0634814	0.0246684	0.06569055	27.04265	0.167127	0.519279	1.02179	2.2918	0.0957273	0.167318	0.245512	0.042058	0.353534	0.0958508	0.05859936	1.121011
55	0	-188.2742	-221.3701	33.09587	92.16595	4.361382	0.0325697	0.0174442	0.0118143	0.00247186	0.00570961	0.00228274	0.0197383	0.00616772	0.0214225	0.0329483	0.0176988	0.00430289	0.000687622	0.00641283	0.02289683	0.01276327	0.0130829	0.163974	0.0922664	0.212063	0.0227171	0.00489415	0.00717537	0.000876802	0.178949	0.0871908	0.0577547	0.0215094	0.0752826	0.0388452	0.0234191	0.0005774607	92.16595	0.473176	0.786847	1.08419	1.65579	0.134779	0.164177	0.184107	0.0675387	0.286598	0.162801	0.01334073	0.04328553
56	0	-197.9362	-217.6998	19.76353	23.24749	2.489289	0.0307397	0.0439043	0.0649597	0.101612	0.126117	0.0136285	0.0386724	0.0590689	0.127765	0.0480083	0.0635184	0.116278	0.0706526	0.0887143	0.07137197	0.04295661	0.00339624	0.0937464	0.140211	0.144705	0.0125687	0.00076547	0.0344308	0.00211656	0.185191	0.0647928	0.184649	0.017686	0.0230484	0.0587087	0.0339835	0.01617793	23.24749	0.345439	0.698655	1.07851	1.8774	0.145244	0.252464	0.208396	0.0825599	0.230763	0.0805728	0.05913454	0.2735784
57	0	-200.8844	-221.4751	20.59074	45.87172	1.6325	0.153938	0.067778	0.0171276	0.0182893	0.0366287	0.0745919	0.0238476	0.0386106	0.0436492	0.115716	0.0183704	0.0981791	0.0603364	0.0329542	0.0474261	0.03014024	0.000419067	0.06936	0.0155777	0.414122	0.00577858	0.00267755	0.102739	0.000740289	0.185567	0.0135189	0.0690135	0.000174969	0.108316	4.29867e-05	0.0119517	0.005268961	45.87172	0.245084	0.609222	1.05734	2.08835	0.143719	0.220429	0.235632	0.096663	0.216729	0.0868279	0.0354092	0.148802
58	0	-217.8268	-222.5766	4.749766	21.24039	1.153703	0.0253425	0.202795	0.213605	0.373063	0.273093	0.0413945	0.0533282	0.0244874	0.0576781	0.0669861	0.0393975	0.156577	0.351933	0.296553	0.1801348	-0.005971953	0.00921971	0.204498	0.139727	0.0979122	0.0631297	0.0156492	0.00317749	0.00383757	0.16119	0.0335846	0.145793	0.027852	0.0893775	0.00380267	0.00124935	0.1351528	21.24039	0.166563	0.518532	1.02144	2.29347	0.182378	0.12683	0.228584	0.0646694	0.311302	0.0862367	0.1291808	1.046229
59	0	-212.742	-229.686	16.94397	13.94578	2.178451	0.021241	0.106093	0.0145166	0.100359	0.0693258	0.000144433	0.0484503	0.193246	0.0808696	0.0216145	0.0817032	0.11623	0.110533	0.419295	0.07882949	0.08466583	0.0103067	0.30335	0.0385047	0.261321	0.0184996	0.00951945	0.0068369	0.0246466	0.0485263	0.0275211	0.1245	0.045875	0.0275968	0.0304183	0.0225778	0.01867505	13.94578	0.313685	0.672741	1.07387	1.9397	0.154949	0.195858	0.132781	0.144037	0.279549	0.0928258	0.1033409	0.1807131
60	0	-192.9693	-219.7039	26.73466	49.6614	2.983905	0.0181618	0.0277565	0.0255839	0.0117698	0.101709	0.0619337	0.00569759	0.00216067	0.000461744	0.0376354	0.0383112	0.0223236	0.0318138	0.00349949	0.02298982	0.0466761	0.00927695	0.113671	0.0707171	0.0912905	0.0119843	0.00245728	0.00883006	0.00494472	0.187995	0.0758028	0.216746	0.002692	0.03423	0.151121	0.0182411	0.004246032	49.6614	0.388013	0.730633	1.08244	1.79892	0.148198	0.26843	0.161389	0.0501551	0.26787	0.103958	0.05092213	0.08338284
61	0	-211.4076	-221.3876	9.980024	9.090636	1.883904	0.357829	0.155144	0.112598	0.0842681	0.380744	0.0809742	0.340618	0.0172527	0.0596696	0.153095	0.422916	0.010806	0.0694712	0.122164	0.1915195	0.03638263	0.0189027	0.244417	0.0624521	0.0927812	0.0505931	0.00677461	0.0216306	0.00914792	0.15474	0.095303	0.153055	0.0195533	0.0332402	0.0333324	0.00407713	0.02650138	9.090636	0.279011	0.642072	1.06679	2.01212	0.103134	0.17746	0.263142	0.0663385	0.304686	0.0852403	0.06288401	0.4214327
62	0	-190.2859	-220.0258	29.73989	34.97478	1.632793	0.0388367	0.00255516	0.00140771	0.0553121	0.016845	0.021651	0.0214671	0.00790761	0.00708753	0.0368769	0.00132403	0.0197229	0.0250063	0.0791493	0.03601726	0.03557278	0.00965865	0.0358271	0.0684331	0.155416	0.0137706	0.00422204	0.0687253	0.0167706	0.229824	0.106425	0.192481	0.00998011	0.0539973	0.0139153	0.0205539	0.0652037	34.97478	0.245127	0.609264	1.05735	2.08826	0.160691	0.177979	0.228701	0.0629702	0.302585	0.0670739	0.1007765	0.6470131
63	0	-216.0014	-224.1222	8.120862	29.57847	5.377941	0.0802506	0.101071	0.00592523	0.104943	0.104148	0.0608995	0.0189308	0.089499	0.0525998	0.0164617	0.0145604	0.0299001	0.115619	0.424563	0.09173894	0.08418418	0.00424343	0.1989	0.0858583	0.17023	0.0297241	0.0118941	0.0665442	0.001613	0.133134	0.136363	0.0898952	0.0176541	0.0423785	0.00292396	0.00864402	0.007235739	29.57847	0.517056	0.812487	1.08259	1.58787	0.113482	0.132602	0.232172	0.0507653	0.342625	0.128354	0.09141991	0.07914839
64	0	-197.3711	-218.3499	20.97886	18.41684	4.624702	0.00301318	0.0077917	0.266414	0.0254472	0.0456992	0.0608429	0.0745872	0.000396198	0.182627	0.0709007	0.0202878	0.0426579	0.0100182	0.0189559	0.05440624	0.06517935	0.0105961	0.127122	0.0775426	0.102722	0.00265935	0.000870472	0.0826392	0.000576271	0.246477	0.117827	0.152338	0.0165217	0.0466349	0.00485669	0.0106166	0.0356342	18.41684	0.485702	0.794374	1.08389	1.63604	0.139729	0.271348	0.135001	0.0844172	0.263409	0.106096	0.1008136	0.3534664
65	0	-208.7515	-228.0053	19.25386	72.14184	1.104869	0.024936	0.0380223	0.0210384	0.006612	0.128578	0.010165	0.134459	0.11006	0.0509838	0.0216232	0.0229078	0.00816727	0.134904	0.0120462	0.05383867	0.01062829	0.0276708	0.108091	0.0129206	0.12036	0.0405695	0.00376291	0.0184974	4.98575e-06	0.223988	0.0258521	0.34211	0.00333315	0.0200866	0.0510584	0.00169442	0.002134907	72.14184	0.15739	0.506152	1.01541	2.32104	0.172757	0.100755	0.222216	0.0844126	0.34525	0.0746094	0.0127632	0.1672706
66	0	-209.511	-219.961	10.45003	21.82708	2.288765	0.368482	0.221678	0.0105748	0.0427968	0.0741445	0.277666	0.266256	0.0102055	0.155841	0.172372	0.082371	0.326379	0.00546367	0.155464	0.1510563	0.05641851	0.0113861	0.210508	0.0231862	0.294862	0.0697816	0.00466121	0.0282509	0.00199283	0.13139	0.0770801	0.0983093	0.00562964	0.0206182	0.0179667	0.00437762	0.01684676	21.82708	0.325469	0.682582	1.07578	1.91617	0.169713	0.193343	0.234485	0.0717499	0.282245	0.0484647	0.07326527	0.229942
67	0	-192.3415	-219.8443	27.50287	94.56281	2.247097	0.0260938	0.0132832	0.0208775	0.0388344	0.00910986	0.0567459	0.0655991	0.0268271	0.00874467	0.0124282	0.00405252	0.010884	0.00920761	0.0192614	0.02107671	0.01716328	5.42297e-05	0.0307978	0.198831	0.156328	0.0163691	0.00103763	0.0401779	0.000633546	0.127247	0.0407357	0.221251	0.00864778	0.0529006	0.0994121	0.00557511	0.006665673	94.56281	0.321088	0.678956	1.0751	1.92486	0.12796	0.218466	0.224284	0.0915005	0.248851	0.0889385	0.02382895	0.27973
68	0	-203.9887	-222.9363	18.94764	18.21763	3.212672	0.07322	0.15983	0.0489951	0.0650798	0.0848254	0.0561303	0.00615497	0.0157981	0.132815	0.168912	0.00155387	0.0088759	0.0154017	0.0281469	0.06475509	0.02319504	0.00217953	0.11004	0.0937297	0.230653	0.012601	0.000230869	0.0961521	0.00254095	0.117137	0.053331	0.053817	0.0119173	0.186418	0.00141191	0.02784	0.07713123	18.21763	0.405074	0.742662	1.08338	1.76888	0.0915429	0.187892	0.23413	0.0442861	0.319183	0.122965	0.1003263	0.7688039
69	0	-202.3082	-222.0951	19.78689	69.21477	1.524166	0.0901318	0.0101248	0.000737449	0.0799126	0.0463169	0.0249321	0.141982	0.0280508	0.0353364	0.0512713	0.00250359	0.0349719	0.0579975	0.0273788	0.08416863	0.01865275	0.000737712	0.00964609	0.282516	0.108891	0.0138314	0.0057025	0.015462	0.0160287	0.136925	0.285087	0.0788547	0.000200116	0.0429232	0.000560998	0.00263373	0.001464784	69.21477	0.229032	0.59253	1.05181	2.12663	0.124129	0.204495	0.192793	0.0990315	0.240069	0.139482	0.02011753	0.07281132
70	0	-203.5156	-215.6123	12.09669	10.36179	5.218627	0.298998	0.0874278	0.322793	0.173096	0.188323	0.238817	0.139354	0.0272729	0.167965	0.000844216	0.0581743	0.0457194	0.00204292	0.0975029	0.1701383	0.1380096	0.00647981	0.232507	0.00886837	0.109915	0.0146163	0.00807054	0.0665906	0.00575269	0.143315	0.0630414	0.241203	0.000835347	0.0860837	0.00404273	0.00867914	0.01423627	10.36179	0.510912	0.809017	1.0829	1.59717	0.111964	0.188887	0.180372	0.0706482	0.288305	0.159824	0.1522459	0.09350842
71	0	-201.1254	-220.877	19.75155	48.93742	3.316366	0.0380222	0.123132	0.0480201	0.0889098	0.000513674	0.055219	0.0579701	0.00831001	0.0275687	0.0279795	0.0405805	0.0673204	0.0318194	0.055078	0.06916402	0.02915653	0.000808982	0.106405	0.0151275	0.145762	0.0140728	0.00321006	0.0288575	0.0178324	0.131388	0.078613	0.176763	0.000244784	0.142506	0.133539	0.00486877	0.001571313	48.93742	0.412347	0.747665	1.08369	1.7563	0.116355	0.220452	0.205778	0.0487501	0.239823	0.168842	0.03072784	0.05113645
72	0	-175.3903	-217.7668	42.37659	136.2436	3.224301	0.011887	0.0108596	0.00521657	0.00094526	0.00531692	0.00352587	0.00450647	0.00368301	2.94659e-05	0.00171951	0.0212803	0.00643371	0.00263011	0.00711637	0.00992006	0.01059265	0.00316671	0.143248	0.179692	0.191635	0.0243907	0.0095694	0.0800948	0.00181659	0.153449	0.0210481	0.111682	0.0139201	0.00350526	0.0603661	0.00241642	0.007608186	136.2436	0.405903	0.743237	1.08342	1.76744	0.13038	0.177956	0.243395	0.116674	0.236059	0.0955345	0.01820084	0.418013
73	0	-206.147	-223.4482	17.30124	31.15264	1.746203	0.240213	0.016301	0.189509	0.0646581	0.0236206	0.199809	0.00771594	0.0640527	0.00782238	0.00608734	0.0863481	0.0167182	0.0724903	0.169866	0.06214802	0.03241163	0.0231655	0.11484	0.0236188	0.0247527	0.0449798	0.00123864	0.0655766	0.00124334	0.241534	0.234874	0.10591	4.9916e-05	0.0230473	0.0910695	0.00409962	0.0173792	31.15264	0.260975	0.624993	1.06212	2.05192	0.136293	0.244174	0.173333	0.0342646	0.332841	0.0790957	0.04979083	0.3490442
74	0	-198.5438	-218.897	20.35319	12.19034	1.956262	0.0156741	0.0615556	0.115758	0.0672453	0.0451731	0.0281775	0.0890393	0.061452	0.0497324	0.223949	0.103052	0.0681232	0.135329	0.0239798	0.05240492	0.1490029	0.0134138	0.0845272	0.0487146	0.104076	0.0255481	0.00621229	0.148312	0.00404073	0.143224	0.202133	0.195536	0.0138323	0.00532061	8.0801e-05	0.00502858	0.02942649	12.19034	0.287997	0.650281	1.06886	1.99287	0.123279	0.227024	0.21292	0.0600767	0.257852	0.118848	0.1784294	0.1649195
75	0	-198.0981	-220.7555	22.65738	73.62102	3.279529	0.00595904	0.0303733	0.0268221	0.0564785	0.000417142	0.0043924	0.0413105	0.0550547	0.00121678	0.0453022	0.148026	0.0221155	0.00359146	0.0225933	0.02130636	0.01938984	0.0358938	0.116619	0.0474758	0.161763	0.00829014	0.000231715	0.086879	0.00649012	0.196925	0.187552	0.0600871	0.0119433	0.0413436	0.0376204	0.000886675	0.006731883	73.62102	0.409794	0.745918	1.08359	1.7607	0.114503	0.181084	0.215511	0.056164	0.337489	0.095249	0.02612172	0.2577121
76	0	-196.0971	-219.8907	23.79359	11.87865	2.705983	0.104565	0.081286	0.0467252	0.00569379	0.0857012	0.0963436	0.0384808	0.0124589	0.0877037	0.158324	0.0796763	0.0196714	0.00267429	0.185936	0.06572372	0.1445925	0.0310639	0.100329	0.170852	0.221372	0.00984025	0.00104789	0.0407419	0.00355224	0.0967641	0.0128366	0.121022	0.0220673	0.166966	0.000202638	0.00134209	0.02080755	11.87865	0.365155	0.71383	1.08062	1.84039	0.17104	0.138072	0.213885	0.0793291	0.280755	0.116918	0.1654	0.1258014
77	0	-198.8103	-218.2335	19.42328	27.72675	3.210858	0.0204771	0.0421394	0.0364542	0.00903991	0.0246363	0.00898508	0.0947453	0.0486526	0.0232059	0.129599	0.0669312	0.122516	0.0610316	0.0357632	0.07081393	0.08492015	0.0195028	0.196194	0.0884629	0.29933	0.0389474	0.00196588	0.00325162	0.00321082	0.165638	0.00131867	0.106149	0.0163341	0.0459963	0.0096152	0.00408385	0.0003491033	27.72675	0.404944	0.742573	1.08338	1.76911	0.132595	0.154875	0.195227	0.100219	0.279139	0.137946	0.08526925	0.004094128
78	0	-195.3669	-218.4354	23.06853	37.44515	2.545855	0.0495618	0.0237062	0.0160391	0.0283104	0.00885775	0.079493	0.0931888	0.00244342	0.0381171	0.0289517	0.0675285	0.0312332	0.00224806	0.148014	0.05320634	0.03049767	0.0101519	0.0425124	0.0182618	0.266876	0.00461387	0.00374367	0.0516159	0.0143585	0.147267	0.00368314	0.165505	0.00821273	0.215397	0.0433777	0.0044238	0.009146153	37.44515	0.350761	0.702817	1.07913	1.86729	0.0891635	0.134619	0.288633	0.0601725	0.277889	0.149523	0.03964382	0.2307081
79	0	-212.0075	-223.0389	11.03136	6.945767	4.834023	0.0681959	0.104054	0.0034112	0.241987	0.100969	0.200479	0.205561	0.0306595	0.246633	0.0460921	0.308505	0.0751227	0.0466012	0.131147	0.1496838	0.06491109	0.0143275	0.0558683	0.113794	0.180677	0.0710375	0.00225243	0.0199431	0.00580517	0.147032	0.0580807	0.183722	0.0312713	0.0705411	0.0308692	0.0147791	0.07665256	6.945767	0.495035	0.799872	1.08358	1.62151	0.168923	0.24965	0.185692	0.0853039	0.217146	0.0932848	0.1415637	0.5414706
80	0	-204.5173	-219.1362	14.61882	20.97735	2.643549	0.168779	0.129907	0.0884407	0.00683226	0.0553437	0.149158	0.0520477	0.258532	0.126242	0.00694798	0.00275996	0.105872	0.00756605	0.14293	0.132318	0.08661797	0.0175046	0.218224	0.0664241	0.13286	0.0309136	0.00219106	0.0161473	0.00130301	0.201735	0.13766	0.0694292	0.0195061	0.0520638	0.0295306	0.00450789	0.01779765	20.97735	0.359657	0.709664	1.08009	1.85059	0.109533	0.162218	0.234317	0.0580066	0.331684	0.104243	0.1044156	0.1704501
81	0	-211.0636	-223.1386	12.07499	8.896648	1.962487	0.133889	0.0376383	0.130044	0.0459383	0.294878	0.0824827	0.00168261	0.319914	0.471926	0.0914768	0.350568	0.0542513	0.0597004	0.204991	0.1421047	0.07256832	0.00964948	0.101753	0.020047	0.17289	0.00342121	0.0319718	0.088938	0.000780547	0.248863	0.111612	0.0408614	0.00641773	0.129803	0.021873	0.0111185	0.03498064	8.896648	0.288755	0.650964	1.06902	1.99126	0.16495	0.227963	0.172679	0.0264927	0.328107	0.0798095	0.107549	0.3252532
82	0	-198.251	-226.9226	28.67159	53.10349	2.600591	0.000240204	0.00133087	0.0272946	0.131797	0.0103292	0.0446813	0.0117912	0.00226018	0.00428569	0.00117771	0.00290384	0.0563703	0.00887799	0.0269676	0.04043982	0.0134912	0.00232267	0.182349	0.0347958	0.12795	0.0705356	0.0274336	0.087487	0.00466612	0.0631708	0.11469	0.12393	0.0248604	0.0106622	0.100476	0.024671	0.0267089	53.10349	0.355791	0.706705	1.07968	1.85782	0.143691	0.186984	0.21214	0.053862	0.318548	0.0847747	0.04020009	0.6643989
83	0	-194.0785	-223.0483	28.96984	44.75973	2.184186	0.0227908	0.0276389	0.0136784	0.00346733	0.0117946	0.0562689	0.0451857	0.00746411	0.0163226	0.0148315	0.0257383	0.0903921	0.0231371	0.00286347	0.02296494	0.02230663	0.00709646	0.0998694	0.0106754	0.127788	0.000704807	0.000999633	0.0299141	0.0208124	0.157569	0.203515	0.129893	0.0716373	0.0176711	0.0551638	0.0666901	0.03346762	44.75973	0.314312	0.673272	1.07398	1.93843	0.172192	0.166952	0.246617	0.0595113	0.268392	0.086336	0.05577425	0.600055
84	0	-200.4168	-225.0646	24.64771	47.64565	2.686322	0.0132772	0.0357604	0.0759026	0.000349456	0.0631859	0.122171	0.0216113	0.0169661	0.0120585	0.0274154	0.0313108	0.0301656	0.0278621	0.0605763	0.05252155	0.0194311	0.00376918	0.14627	0.101706	0.150759	0.0653759	0.00339321	0.00529569	0.0196204	0.249059	0.0038308	0.112274	0.0187002	0.039385	0.0576513	0.0229097	0.00139762	47.64565	0.363439	0.712535	1.08046	1.84357	0.198101	0.134918	0.233181	0.0510053	0.311398	0.071396	0.02082872	0.06710062
85	0	-199.0782	-217.4147	18.33652	72.12804	1.803059	0.0731029	0.0965736	0.0871565	0.0098046	0.0267767	0.0385239	0.169716	0.0350793	0.0473858	0.0020986	0.0126255	0.0721705	0.0191955	0.00872546	0.05497409	0.01078966	0.00170317	0.0237116	0.00408708	0.483199	0.00366378	0.0118955	0.0325745	0.00938405	0.119781	0.0668125	0.133197	0.00606551	0.0765842	0.0128121	0.0145288	0.01739092	72.12804	0.268576	0.632292	1.06418	2.03495	0.177503	0.14074	0.220885	0.0416255	0.296607	0.122639	0.02818059	0.6171243
86	0	-207.3165	-222.0952	14.77878	27.71288	5.299015	0.00467409	0.0361735	0.313295	0.0845359	0.0066939	0.123787	0.0575505	0.00225047	0.0220724	0.0339069	0.137602	0.0539842	0.00556796	0.0378523	0.0572539	0.1129328	0.00932836	0.228145	0.0631614	0.0531428	0.0501487	0.00278209	0.0663893	0.00882986	0.150713	0.00881384	0.168099	0.00163069	0.107648	0.0760219	0.00514545	0.007648726	27.71288	0.514042	0.810789	1.08275	1.59242	0.0862915	0.2393	0.195676	0.114267	0.277114	0.0873504	0.1205815	0.06343198
87	0	-193.5022	-219.272	25.76979	69.88591	4.250517	0.00467745	0.014584	0.00781103	0.0253784	0.0103953	0.0648248	0.0474055	0.00726723	0.0232011	0.0387073	0.0313571	0.0222441	0.00607178	0.00179512	0.01518237	0.004317474	0.00144686	0.0481532	0.036473	0.196402	0.0571974	0.00157214	0.0467147	0.00160617	0.124574	0.0228848	0.284347	0.0340374	0.0582034	0.0814726	0.00491534	0.009900512	69.88591	0.467616	0.78345	1.08429	1.66465	0.105258	0.205926	0.23161	0.0888494	0.286585	0.0817714	0.01421799	0.6963371
